facilityName,type,state,electricityProductionMwh,scope1tCO2e,scope2tCO2e,totalEmissionstCO2e,emissionIntensitytMwh,primaryFuel,year
South Hedland Temporary Generation Power Station,F,WA,58520.0,39885.0,,39885,0.68,Gas,2017
Wyndham Power Station & Distribution network,F,WA,143.0,115.0,,115,0.81,Diesel,2017
Yungngora Power Station & Yungngora Distribution Network,F,WA,1530.0,872.0,,872,0.57,Diesel,2017
FPC Green Energy,F,QLD,41705.0,1632.0,1929.0,3561,0.04,Biofuel,2017
Wilga Park Power Station,F,NSW,89631.0,49655.0,24.0,49679,0.55,Coal Seam Methane,2017
Musselroe Wind Farm Pty Ltd,F,TAS,601719.0,153.0,155.0,308,0.0,Wind,2017
Woolnorth Bluff point Wind Farm Pty Ltd,F,TAS,230332.0,75.0,22.0,97,0.0,Wind,2017
Woolnorth Studland Bay Wind Farm Pty Ltd,F,TAS,266405.0,86.0,25.0,111,0.0,Wind,2017
SNOWTOWN SOUTH WIND FARM,F,SA,416691.0,92.0,191.0,283,0.0,Wind,2017
Snowtown Wind Farm,F,SA,310426.0,121.0,347.0,468,0.0,Wind,2017
SNOWTOWN WIND FARM STAGE 2,F,SA,406591.0,104.0,286.0,390,0.0,Wind,2017
Angaston Power Station,F,SA,7650.0,5267.0,357.0,5624,0.69,Liquid Fuel,2017
Colongra Power Station,F,NSW,14008.0,9242.0,6794.0,16036,0.66,Gas,2017
Laverton North Power Station,F,VIC,79521.0,48775.0,3299.0,52074,0.61,Gas,2017
Lonsdale/Port Stanvac Power Station,F,SA,17818.0,9046.0,375.0,9421,0.51,Diesel,2017
Snowy Hydro Ltd,F,NSW,5459820.0,1521.0,266620.0,268141,0.0,Hydro,2017
Valley Power,F,VIC,4109.0,3905.0,2982.0,6887,0.95,Gas,2017
Moree Solar Farm,F,NSW,143225.0,,615.0,615,,Solar,2017
Challicum Hills Wind Farm,F,VIC,127162.0,37.0,18.0,55,0.0,Wind,2017
Clements Gap Wind Farm,F,SA,160728.0,55.0,0.0,55,0.0,Wind,2017
Codrington Wind Farm,F,VIC,41482.0,17.0,,17,0.0,Wind,2017
Eildon Pondage Hydro,F,VIC,8517.0,3.0,,3,0.0,Hydro,2017
Glenmaggie Hydro,F,VIC,10229.0,6.0,,6,0.0,Hydro,2017
Ord Hydro,F,WA,212622.0,31.0,29.0,60,0.0,Hydro,2017
Portland Wind Farms,F,VIC,467950.0,68.0,,68,0.0,Wind,2017
Taralga Wind Farm,F,NSW,288398.0,100.0,,100,0.0,Wind,2017
The Drop Hydro,F,NSW,5364.0,6.0,,6,0.0,Hydro,2017
William Hovell Hydro,F,VIC,5467.0,4.0,,4,0.0,Hydro,2017
Yambuk Wind Farm,F,VIC,86713.0,20.0,,20,0.0,Wind,2017
Barron Gorge Power Station,F,QLD,127770.0,205.0,732.0,937,0.01,Hydro,2017
Kareeya Power Station,F,QLD,487803.0,72.0,669.0,741,0.0,Hydro,2017
Mackay Gas Turbine,F,QLD,390.0,494.0,2.0,496,1.27,Diesel,2017
Mica Creek Power Station,F,QLD,5022.0,6513.0,1412.0,7925,1.3,Gas,2017
Stanwell Power Station,F,QLD,9267250.0,7960764.0,11166.0,7971930,0.86,Black Coal,2017
Tarong Power Stations,F,QLD,12311031.0,10674877.0,37758.0,10712635,0.87,Black Coal,2017
Vales Point Power Station,F,NSW,8130715.0,6903384.0,37724.0,6941108,0.85,Black Coal,2017
Dry Creek Power Station,F,SA,9695.0,11602.0,404.0,12006,1.2,Gas,2017
Mintaro Power Station,F,SA,29629.0,23034.0,129.0,23163,0.78,Gas,2017
Port Lincoln Power Station,F,SA,2212.0,4015.0,386.0,4401,1.82,Diesel,2017
Snuggery Power Station,F,SA,3197.0,3602.0,487.0,4089,1.13,Diesel,2017
Kalgoorlie Power Station,F,WA,255819.0,145265.0,,145265,0.57,Gas,2017
Kambalda Power Station,F,WA,259556.0,143358.0,,143358,0.55,Gas,2017
Leinster Power Station,F,WA,313843.0,168384.0,,168384,0.54,Gas,2017
Mt Keith Power Station,F,WA,378016.0,219180.0,,219180,0.58,Gas,2017
Solomon Power Station,F,WA,273578.0,175216.0,,175216,0.64,Gas,2017
South Hedland Power Station,F,WA,69614.0,38842.0,,38842,0.56,Gas,2017
Cocos Keeling Islands - Home Island Generation,F,WA,2511.0,1757.0,,1757,0.7,Liquid Fuel,2017
Cocos Keeling Islands - West Island Generation,F,WA,2523.0,1896.0,,1896,0.75,Liquid Fuel,2017
Utilities Production and Supply,F,WA,33088.0,41695.0,,41695,1.26,Gas,2017
Cathedral Rocks Wind Farm,F,SA,153042.0,48.0,136.0,184,0.0,Wind,2018
Gunning Wind Farm,F,NSW,167150.0,44.0,205.0,249,0.0,Wind,2018
Mt Gellibrand Wind Farm,F,VIC,1200.0,0.0,22.0,22,0.0,Wind,2018
Waubra Wind Farm,F,VIC,643798.0,132.0,966.0,1098,0.0,Wind,2018
Banimboola Hydro,F,VIC,3080.0,4.0,59.0,63,0.0,Hydro,2018
Bayswater Power Station,F,NSW,15545800.0,13705014.0,20951.0,13725965,0.88,Black Coal,2018
Bogong Power Station,F,VIC,80801.0,82.0,852.0,934,0.0,Hydro,2018
Broken Hill Solar Plant,F,NSW,130707.0,78.0,345.0,423,0.0,Solar,2018
Burrendong Hydro,F,NSW,36227.0,1.0,36.0,37,0.0,Hydro,2018
Clover Hydro,F,VIC,54392.0,2.0,268.0,270,0.0,Hydro,2018
Coopers Cogeneration,F,SA,23536.0,17445.0,64.0,17509,0.74,Gas,2018
Copeton Hydro,F,NSW,41257.0,1.0,43.0,44,0.0,Hydro,2018
Dartmouth Hydro,F,VIC,56003.0,1.0,636.0,637,0.0,Hydro,2018
Eildon Hydro,F,VIC,185794.0,13.0,667.0,680,0.0,Hydro,2018
Glenbawn Hydro,F,NSW,19603.0,0.0,11.0,11,0.0,Hydro,2018
Glenorchy Landfill Generation,F,TAS,9163.0,517.0,1.0,518,0.06,Landfill Gas,2018
Hallett (Stage 1) Wind Farm,F,SA,312833.0,96.0,191.0,287,0.0,Wind,2018
Hallett (Stage 2) Wind Farm,F,SA,250407.0,71.0,158.0,229,0.0,Wind,2018
Hallett (Stage 4) Wind Farm,F,SA,474486.0,152.0,377.0,529,0.0,Wind,2018
Hallett (Stage 5) Wind Farm,F,SA,161690.0,62.0,224.0,286,0.0,Wind,2018
Hobart Landfill Generation,F,TAS,6231.0,358.0,1.0,359,0.06,Landfill Gas,2018
Hunter Valley Gas Turbines,F,NSW,854.0,1037.0,932.0,1969,1.21,Gas,2018
Kemps Creek Landfill Generation,F,NSW,13058.0,633.0,18.0,651,0.05,Landfill Gas,2018
Kincumber Landfill Generation,F,NSW,2108.0,142.0,19.0,161,0.07,Landfill Gas,2018
Liddell Power Station,F,NSW,8518683.0,7799843.0,40396.0,7840239,0.92,Black Coal,2018
Loy Yang Power Station and Mine,F,VIC,16951912.0,19861938.0,245177.0,20107115,1.17,Brown Coal,2018
Macarthur Wind Farm,F,VIC,1047497.0,434.0,2823.0,3257,0.0,Wind,2018
McKay Creek Hydro,F,VIC,99423.0,6.0,4693.0,4699,0.0,Hydro,2018
Moranbah Power Station,F,QLD,54918.0,33547.0,28.0,33575,0.61,Coal Seam Methane,2018
Nyngan Solar Plant,F,NSW,250736.0,150.0,763.0,913,0.0,Solar,2018
Oaklands Hill Wind Farm,F,VIC,188287.0,79.0,615.0,694,0.0,Wind,2018
Pindari Hydro,F,NSW,3603.0,0.0,22.0,22,0.0,Hydro,2018
Rockingham Landfill Generation,F,WA,23446.0,1472.0,8.0,1480,0.06,Landfill Gas,2018
Rubicon Hydro Scheme,F,VIC,41919.0,1.0,38.0,39,0.0,Hydro,2018
Shoalhaven Landfill Generation,F,NSW,1752.0,80.0,5.0,85,0.05,Landfill Gas,2018
Somerton Power Station,F,VIC,85418.0,61440.0,1851.0,63291,0.72,Gas,2018
Torrens Island Power Station,F,SA,2797853.0,1566914.0,14293.0,1581207,0.56,Gas,2018
Wattle Point Wind Farm,F,SA,271585.0,47.0,172.0,219,0.0,Wind,2018
Werribee Biogas Generator,F,VIC,64261.0,3088.0,1157.0,4245,0.05,Biogas,2018
West Kiewa Hydro,F,VIC,153665.0,0.0,1272.0,1272,0.0,Hydro,2018
Wilpena Pound Solar Generation,F,SA,874.0,686.0,0.0,686,0.78,Solar,2018
Woy Woy Landfill Generation,F,NSW,7616.0,464.0,10.0,474,0.06,Landfill Gas,2018
Yarrawonga Hydro,F,VIC,37318.0,1.0,39.0,40,0.0,Hydro,2018
Alinta Pinjarra Generation Facility,F,WA,2155606.0,1410220.0,333.0,1410553,0.65,Gas,2018
Diamantina Power Station,F,QLD,1601458.0,656824.0,114.0,656938,0.41,Gas,2018
Emu Downs Solar Farm,F,WA,27058.0,0.0,33.0,33,0.0,Solar,2018
Emu Downs Wind Farm,F,WA,240195.0,63.0,333.0,396,0.0,Wind,2018
Braemar 2 Power Station,F,QLD,257199.0,154004.0,4349.0,158353,0.6,Coal Seam Methane,2018
Karratha Power Station,F,WA,78924.0,63575.0,146.0,63721,0.81,Gas,2018
Osborne facility,F,SA,1319623.0,542289.0,367.0,542656,0.41,Gas,2018
Facility,F,VIC,627092.0,17.0,1690.0,1707,0.0,Wind,2018
Smithfield Power Partnership,F,NSW,71994.0,35045.0,64.0,35109,0.49,Gas,2018
Bald Hills Wind Farm Pty Ltd,F,VIC,362986.0,105.0,822.0,927,0.0,Wind,2018
New Gullen Range Wind Farm Pty Ltd,F,NSW,506947.0,52.0,179.0,231,0.0,Wind,2018
Yarnima Power Station,F,WA,726011.0,309875.0,0.0,309875,0.43,Gas,2018
Bluewaters Power 1,F,WA,1610263.0,1440940.0,3278.0,1444218,0.89,Black Coal,2018
Bluewaters Power 2,F,WA,1731278.0,1521195.0,1138.0,1522333,0.88,Black Coal,2018
Enwave Central Park Pty Ltd,F,NSW,2150.0,2857.0,0.0,2857,1.33,Gas,2018
Enwave Mascot Pty Ltd,F,NSW,29020.0,15273.0,1870.0,17143,0.53,Gas,2018
Callide B Power Station,F,QLD,5505031.0,5063694.0,39846.0,5103540,0.92,Black Coal,2018
Kogan Creek Power Station,F,QLD,5254593.0,4354532.0,6154.0,4360686,0.83,Black Coal,2018
Wivenhoe Power Station,F,QLD,35922.0,35.0,57660.0,57695,0.0,Hydro,2018
Canunda Wind Farm,F,SA,130440.0,13.0,20.0,33,0.0,Wind,2018
Broadwater Power Plant,F,NSW,235267.0,7418.0,725.0,8143,0.03,Bagasse,2018
Condong Power Plant,F,NSW,215118.0,6020.0,679.0,6699,0.03,Bagasse,2018
Facility,F,VIC,80286.0,5.0,78.0,83,0.0,Wind,2018
White Rock Wind Farm Pty Ltd,F,NSW,346036.0,64.0,775.0,839,0.0,Wind,2018
Cue Town Powerstation,F,WA,2980.0,2060.0,0.0,2060,0.69,Diesel,2018
Meekatharra Town Powerstation,F,WA,6728.0,4610.0,0.0,4610,0.69,Diesel,2018
Mt Magnet Town Powerstation,F,WA,3816.0,2140.0,0.0,2140,0.56,Gas,2018
Norseman Gold Power Station,F,WA,4323.0,3213.0,0.0,3213,0.74,Diesel,2018
Sandstone Town Powerstation,F,WA,684.0,528.0,0.0,528,0.77,Diesel,2018
Wiluna Town Powerstation,F,WA,2424.0,1706.0,0.0,1706,0.7,Diesel,2018
Yalgoo Town Powerstation,F,WA,1021.0,760.0,0.0,760,0.74,Diesel,2018
Cullerin Range Wind Farm,F,NSW,112691.0,28.0,82.0,110,0.0,Wind,2018
Collgar Wind Farm,F,WA,715500.0,388.0,590.0,978,0.0,Wind,2018
Boco Rock Wind Farm Pty Ltd,F,NSW,372019.0,365.0,784.0,1149,0.0,Wind,2018
Royalla Solar Farm,F,ACT,39208.0,0.0,181.0,181,0.0,Solar,2018
Glennies Creek WCMG Power Station,F,NSW,77305.0,40154.0,10.0,40164,0.52,Waste Coal Mine Gas,2018
Oaky Creek II WCMG Power Station,F,QLD,105132.0,55021.0,36.0,55057,0.52,Waste Coal Mine Gas,2018
Oaky Creek WCMG Power Station,F,QLD,133669.0,68525.0,67.0,68592,0.51,Waste Coal Mine Gas,2018
Tahmoor WCMG Power Station,F,NSW,32959.0,18916.0,7.0,18923,0.57,Waste Coal Mine Gas,2018
Appin CSM Power Station,F,NSW,99470.0,72992.0,642.0,73634,0.73,Waste Coal Mine Gas,2018
Tower CSM Power Station,F,NSW,187708.0,143209.0,216.0,143425,0.76,Waste Coal Mine Gas,2018
German Creek CMM Power Station,F,QLD,303192.0,160344.0,29.0,160373,0.53,Waste Coal Mine Gas,2018
Mugga Lane LFG Power Station,F,ACT,31706.0,2013.0,1.0,2014,0.06,Landfill Gas,2018
West Belconnen LFG Power Station,F,ACT,2089.0,146.0,14.0,160,0.07,Landfill Gas,2018
Belrose LFG Power Station,F,NSW,2280.0,185.0,0.0,185,0.08,Landfill Gas,2018
Eastern Creek LFG Power Station,F,NSW,8891.0,519.0,7.0,526,0.06,Landfill Gas,2018
Grange Avenue LFG Power Station,F,NSW,5466.0,326.0,3.0,329,0.06,Landfill Gas,2018
Jack's Gully LFG Power Station,F,NSW,12837.0,799.0,1.0,800,0.06,Landfill Gas,2018
Lucas Heights 1 LFG Power Station,F,NSW,13973.0,896.0,4.0,900,0.06,Landfill Gas,2018
Lucas Heights 2 LFG Power Station,F,NSW,101074.0,6379.0,2.0,6381,0.06,Landfill Gas,2018
Browns Plains LFG Power Station,F,QLD,13732.0,873.0,2.0,875,0.06,Landfill Gas,2018
Roghan Road LFG Power Station,F,QLD,962.0,64.0,43.0,107,0.07,Landfill Gas,2018
Wingfield 1 LFG Power Station,F,SA,15786.0,1000.0,1.0,1001,0.06,Landfill Gas,2018
Wingfield 2 LFG Power Station,F,SA,14824.0,939.0,1.0,940,0.06,Landfill Gas,2018
Berwick LFG Power Station,F,VIC,12046.0,779.0,318.0,1097,0.06,Landfill Gas,2018
Broadmeadows LFG Power Station,F,VIC,13299.0,855.0,97.0,952,0.06,Landfill Gas,2018
Brooklyn LFG Power Station,F,VIC,11216.0,704.0,3.0,707,0.06,Landfill Gas,2018
Clayton LFG Power Station,F,VIC,84204.0,4717.0,339.0,5056,0.06,Landfill Gas,2018
Corio LFG Power Station,F,VIC,7471.0,480.0,4.0,484,0.06,Landfill Gas,2018
Springvale LFG Power Station,F,VIC,12116.0,782.0,9.0,791,0.06,Landfill Gas,2018
McArthur River Power Station,F,NT,279819.0,134067.0,0.0,134067,0.48,Gas,2018
Pine Creek A Power Station,F,NT,165108.0,83976.0,0.0,83976,0.51,Gas,2018
Broome LNG Power Station,F,WA,138956.0,77494.0,28.0,77522,0.56,Gas,2018
Derby LNG Power Station,F,WA,33728.0,19928.0,0.0,19928,0.59,Gas,2018
Fitzroy Crossing LNG Power Station,F,WA,14826.0,9437.0,0.0,9437,0.64,Gas,2018
Halls Creek LNG Power Station,F,WA,11470.0,7253.0,0.0,7253,0.63,Gas,2018
Looma NGD Power Station,F,WA,2539.0,2065.0,0.0,2065,0.81,Diesel,2018
Grosvenor 1 WCMG Power Station,F,QLD,158920.0,86036.0,23.0,86059,0.54,Waste Coal Mine Gas,2018
Grosvenor 2 WCMG Power Station,F,QLD,87884.0,48241.0,18.0,48259,0.55,Waste Coal Mine Gas,2018
Moranbah North CMM Power Station,F,QLD,507845.0,260078.0,0.0,260078,0.51,Waste Coal Mine Gas,2018
Albany Wind Farm,F,WA,92682.0,12.0,10.0,22,0.0,Wind,2018
Bremer Bay Wind Diesel Power Station,F,WA,1658.0,63.0,3.0,66,0.04,Wind,2018
Cockburn Power Station,F,WA,118035.0,45893.0,0.0,45893,0.39,Gas,2018
Collie Power Station,F,WA,2031944.0,1842676.0,6017.0,1848693,0.91,Black Coal,2018
Coral Bay Wind Diesel Power Station,F,WA,3542.0,1592.0,0.0,1592,0.45,Wind,2018
Denham Wind Farm,F,WA,1363.0,0.0,1.0,1,0.0,Wind,2018
Esperance Wind Farm,F,WA,15779.0,1.0,5.0,6,0.0,Wind,2018
Greenough River Solar Farm,F,WA,21815.0,0.0,113.0,113,0.0,Solar,2018
Hopetoun Wind Diesel Power Station,F,WA,4663.0,2134.0,0.0,2134,0.46,Wind,2018
Kalbarri Wind Farm,F,WA,3158.0,0.0,1.0,1,0.0,Wind,2018
Kalgoorlie Gas Turbine Station,F,WA,1411.0,1402.0,0.0,1402,0.99,Gas,2018
Kwinana Power Station,F,WA,783282.0,429463.0,301.0,429764,0.55,Gas,2018
Muja Power Station,F,WA,4399617.0,3979427.0,3236.0,3982663,0.9,Black Coal,2018
Mungarra Gas Turbine Station,F,WA,19284.0,15542.0,0.0,15542,0.81,Gas,2018
Pinjar Gas Turbine Station,F,WA,570219.0,446643.0,0.0,446643,0.78,Gas,2018
Ravensthorpe Power Station,F,WA,214.0,146.0,0.0,146,0.68,Diesel,2018
Ardyaloon Facility,F,WA,1962.0,1420.0,0.0,1420,0.72,Diesel,2018
Beagle Bay Facility,F,WA,1752.0,1263.0,0.0,1263,0.72,Diesel,2018
Bidyadanga Facility,F,WA,2876.0,2117.0,0.0,2117,0.74,Diesel,2018
Coober Pedy Facility,F,SA,17526.0,2913.0,0.0,2913,0.17,Wind,2018
Djarindjin Facility,F,WA,1923.0,1390.0,0.0,1390,0.72,Diesel,2018
Gascoyne Facility,F,WA,736.0,586.0,0.0,586,0.8,Diesel,2018
Laverton Facility,F,WA,4130.0,3064.0,0.0,3064,0.74,Diesel,2018
Leonora Facility,F,WA,8228.0,6248.0,0.0,6248,0.76,Gas,2018
Menzies Facility,F,WA,664.0,538.0,0.0,538,0.81,Diesel,2018
Warmun Facility,F,WA,2652.0,1976.0,0.0,1976,0.75,Diesel,2018
Barcaldine Power Station Facility,F,QLD,845.0,4706.0,0.0,4706,5.57,Gas,2018
Energy Impact - Bromelton Peak Generation Plant - Facility,F,QLD,871.0,496.0,198.0,694,0.57,Diesel,2018
Energy Impact - Generation - Facility,F,QLD,546.0,384.0,0.0,384,0.7,Diesel,2018
Hallett Power Station,F,SA,19823.0,18782.0,1853.0,20635,0.95,Gas,2018
Jeeralang Power Station,F,VIC,122454.0,93370.0,6720.0,100090,0.76,Gas,2018
Mt Piper Power Station,F,NSW,7864293.0,6823827.0,17475.0,6841302,0.87,Black Coal,2018
Newport Power Station,F,VIC,1018557.0,538108.0,21410.0,559518,0.53,Gas,2018
Tallawarra Power Station,F,NSW,1468603.0,545668.0,4717.0,550385,0.37,Gas,2018
Waterloo Wind Farm,F,SA,91529.0,6.0,29.0,35,0.0,Wind,2018
Yallourn Power Station,F,VIC,10238920.0,13671954.0,184359.0,13856313,1.34,Brown Coal,2018
Newgen Neerabup Power Station,F,WA,254551.0,154221.0,2726.0,156947,0.61,Gas,2018
Oakey Power Station,F,QLD,74582.0,47231.0,2049.0,49280,0.63,Gas,2018
Esperance Power Station,F,WA,69350.0,55006.0,0.0,55006,0.79,Gas,2018
Essential Energy Generation Facility - Broken Hill Gas Turbine,F,NSW,105.0,433.0,182.0,615,4.12,Diesel,2018
Exmouth Power Station Pty Ltd,F,WA,25158.0,17343.0,0.0,17343,0.69,Gas,2018
Solomon Power Station,F,WA,185115.0,115169.0,0.0,115169,0.62,Gas,2018
Kidston Solar One - Solar – Qld,F,QLD,52980.0,0.0,0.0,0,0.0,Solar,2018
Parkeston Power Station,F,WA,165342.0,92650.0,0.0,92650,0.56,Gas,2018
Wyangala A,F,NSW,60529.0,0.0,0.0,0,0.0,Hydro,2018
Wyangala B,F,NSW,3026.0,0.0,0.0,0,0.0,Hydro,2018
Bastyan Hydro Power Station,F,TAS,359273.0,0.0,23.0,23,0.0,Hydro,2018
Butlers Gorge Hydro Power Station,F,TAS,80281.0,0.0,0.0,0,0.0,Hydro,2018
Catagunya Hydro Power Station,F,TAS,231698.0,0.0,21.0,21,0.0,Hydro,2018
Cethana Hydro Power Station,F,TAS,426438.0,0.0,276.0,276,0.0,Hydro,2018
Cluny Hydro Power Station,F,TAS,18213.0,0.0,40.0,40,0.0,Hydro,2018
Devils Gate Hydro Power Station,F,TAS,297186.0,0.0,20.0,20,0.0,Hydro,2018
Fisher Hydro Power Station,F,TAS,235619.0,0.0,0.0,0,0.0,Hydro,2018
Flinders Island Power Station,F,TAS,4758.0,1899.0,7.0,1906,0.4,Wind,2018
Gordon Hydro Power Station,F,TAS,1019723.0,0.0,59.0,59,0.0,Hydro,2018
John Butters Hydro Power Station,F,TAS,571646.0,0.0,334.0,334,0.0,Hydro,2018
King Island Power Station,F,TAS,13230.0,4199.0,0.0,4199,0.32,Wind,2018
Lake Echo Hydro Power Station,F,TAS,59262.0,0.0,13.0,13,0.0,Hydro,2018
Lake Margaret Lower Hydro Power station,F,TAS,15544.0,0.0,2.0,2,0.0,Hydro,2018
Lake Margaret Upper Hydro Power Station,F,TAS,45386.0,0.0,8.0,8,0.0,Hydro,2018
Lemonthyme Hydro Power Station,F,TAS,299651.0,0.0,36.0,36,0.0,Hydro,2018
Liapootah Hydro Power Station,F,TAS,415980.0,0.0,57.0,57,0.0,Hydro,2018
Mackintosh Hydro Power Station,F,TAS,394053.0,0.0,113.0,113,0.0,Hydro,2018
Meadowbank Hydro Power Station,F,TAS,181352.0,0.0,16.0,16,0.0,Hydro,2018
Paloona Hydro Power Station,F,TAS,135894.0,0.0,12.0,12,0.0,Hydro,2018
Parangana Hydro Power Station,F,TAS,3057.0,0.0,0.0,0,0.0,Hydro,2018
Poatina Hydro Power Station,F,TAS,1214186.0,0.0,854.0,854,0.0,Hydro,2018
Reece Hydro Power Station,F,TAS,1055838.0,0.0,1271.0,1271,0.0,Hydro,2018
Repulse Hydro Power Station,F,TAS,119600.0,0.0,13.0,13,0.0,Hydro,2018
Rowallan Hydro Power Station,F,TAS,39315.0,0.0,2.0,2,0.0,Hydro,2018
Tamar Valley Power Station,F,TAS,846527.0,353924.0,987.0,354911,0.42,Gas,2018
Tarraleah Hydro Power Station,F,TAS,579019.0,0.0,85.0,85,0.0,Hydro,2018
Tods Corner Hydro Power Station,F,TAS,1763.0,0.0,7.0,7,0.0,Hydro,2018
Trevallyn Hydro Power Station,F,TAS,353391.0,0.0,47.0,47,0.0,Hydro,2018
Tribute Hydro Power Station,F,TAS,248106.0,0.0,45.0,45,0.0,Hydro,2018
Tungatinah Hydro Power Station,F,TAS,542810.0,0.0,107.0,107,0.0,Hydro,2018
Wayatinah Hydro Power Station,F,TAS,336443.0,0.0,33.0,33,0.0,Hydro,2018
Wilmot Hydro Power Station,F,TAS,119482.0,0.0,32.0,32,0.0,Hydro,2018
Alinta Wind Farm,F,WA,323399.0,70.0,692.0,762,0.0,Wind,2018
Capital East Solar Farm,F,NSW,172.0,0.0,5.0,5,0.0,Solar,2018
Capital Wind Farm,F,NSW,384111.0,143.0,852.0,995,0.0,Wind,2018
"Lake Bonney Stage 1,2 & 3 Wind Farm",F,SA,717640.0,96.0,567.0,663,0.0,Wind,2018
Woodlawn Wind Farm,F,NSW,157318.0,39.0,226.0,265,0.0,Wind,2018
Kwinana Cogeneration Plant,F,WA,859253.0,454837.0,0.0,454837,0.53,Gas,2018
Barcaldine Remote Community Solar Farm Pty Ltd,F,QLD,55698.0,0.0,123.0,123,0.0,Solar,2018
Kiata Wind Farm Pty Ltd,F,VIC,71159.0,5.0,129.0,134,0.0,Wind,2018
Kalamunda Power Station,F,WA,5.0,4.0,2.0,6,0.8,Diesel,2018
Red Hill LFG Power Station,F,WA,28697.0,1627.0,2.0,1629,0.06,Landfill Gas,2018
Tamala Park LFG Power Station,F,WA,42334.0,2677.0,1.0,2678,0.06,Landfill Gas,2018
Albury Renewable Energy Facility,F,NSW,7494.0,427.0,0.0,427,0.06,Landfill Gas,2018
Atlas Renewable Energy Facility,F,WA,2134.0,128.0,0.0,128,0.06,Landfill Gas,2018
Awaba Renewable Energy Facility,F,NSW,8250.0,451.0,0.0,451,0.05,Landfill Gas,2018
Ballarat Renewable Energy Facility,F,VIC,6904.0,396.0,0.0,396,0.06,Landfill Gas,2018
Bendigo Renewable Energy Facility,F,VIC,4188.0,236.0,0.0,236,0.06,Landfill Gas,2018
Birkdale Renewable Energy Facility,F,QLD,5919.0,328.0,0.0,328,0.06,Landfill Gas,2018
Darwin Renewable Energy Facility,F,NT,8608.0,504.0,0.0,504,0.06,Landfill Gas,2018
Eastern Creek 2 Renewable Energy Facility,F,NSW,57086.0,3036.0,0.0,3036,0.05,Landfill Gas,2018
Hampton Park Renewable Energy Facility,F,VIC,63410.0,3266.0,0.0,3266,0.05,Landfill Gas,2018
Ipswich Renewable Energy Facility,F,QLD,5304.0,299.0,0.0,299,0.06,Landfill Gas,2018
Mornington Peninsula Renewable Energy Facility,F,VIC,6226.0,343.0,0.0,343,0.06,Landfill Gas,2018
NAWMA Renewable Energy Facility,F,SA,5773.0,311.0,0.0,311,0.05,Landfill Gas,2018
NAWMA Solar Facility,F,SA,1179.0,0.0,0.0,0,0.0,Solar,2018
Newcastle Renewable Energy Facility,F,NSW,18769.0,998.0,0.0,998,0.05,Landfill Gas,2018
Remount Renewable Energy Facility,F,TAS,8669.0,456.0,0.0,456,0.05,Landfill Gas,2018
Rochedale Renewable Energy Facility,F,QLD,37549.0,2108.0,0.0,2108,0.06,Landfill Gas,2018
Shepparton Renewable Energy Facility,F,VIC,5251.0,296.0,0.0,296,0.06,Landfill Gas,2018
South Cardup Renewable Energy Facility,F,WA,29396.0,1656.0,0.0,1656,0.06,Landfill Gas,2018
Stapylton Renewable Energy Facility,F,QLD,20246.0,1122.0,0.0,1122,0.06,Landfill Gas,2018
Swanbank Renewable Energy Facility,F,QLD,12758.0,699.0,0.0,699,0.05,Landfill Gas,2018
Wollert Renewable Energy Facility,F,VIC,58863.0,3244.0,0.0,3244,0.06,Landfill Gas,2018
Wyndham Renewable Energy Facility,F,VIC,14363.0,759.0,0.0,759,0.05,Landfill Gas,2018
Wyong Renewable Energy Facility,F,NSW,18899.0,1059.0,0.0,1059,0.06,Landfill Gas,2018
Burrinjuck Hydro,F,NSW,59834.0,16.0,22.0,38,0.0,Hydro,2018
Hume Hydro,F,NSW,203372.0,32.0,120.0,152,0.0,Hydro,2018
Keepit Hydro,F,NSW,11439.0,68.0,0.0,68,0.01,Hydro,2018
Mt Mercer Wind farm Pty Ltd,F,VIC,375873.0,69.0,0.0,69,0.0,Wind,2018
Mt Millar Wind Farm Pty Ltd,F,SA,193141.0,54.0,0.0,54,0.0,Wind,2018
Alfred Hospital Cogeneration Plant,F,VIC,18655.0,15765.0,599.0,16364,0.85,Gas,2018
Dandenong Hospital Cogeneration Plant,F,VIC,16918.0,15877.0,382.0,16259,0.94,Gas,2018
Geelong Hospital Cogeneration Plant,F,VIC,18465.0,12118.0,539.0,12657,0.66,Gas,2018
Royal Melbourne Hospital Cogeneration Plant,F,VIC,39521.0,30267.0,741.0,31008,0.77,Gas,2018
ST. Vincent’s Hospital Cogeneration Plant,F,VIC,17681.0,15034.0,600.0,15634,0.85,Gas,2018
Mortons Lane Windfarm Pty Ltd,F,VIC,64558.0,0.0,57.0,57,0.0,Wind,2018
Mumbida Wind Farm Pty Ltd,F,WA,189963.0,64.0,410.0,474,0.0,Wind,2018
DEGRUSSA SOLAR PROJECT PTY LTD,F,WA,19858.0,0.0,430.0,430,0.0,Solar,2018
DUBBO SOLAR HUB PTY LTD,F,NSW,4950.0,0.0,16.0,16,0.0,Solar,2018
GRIFFITH SOLAR FARM PTY LTD,F,NSW,16491.0,0.0,60.0,60,0.0,Solar,2018
HORNSDALE POWER RESERVE PTY LTD,F,SA,22027.0,0.0,13118.0,13118,0.0,Battery,2018
HWF1 PTY LTD,F,SA,377139.0,0.0,119.0,119,0.0,Wind,2018
HWF2 PTY LTD,F,SA,348502.0,0.0,113.0,113,0.0,Wind,2018
