facilityName,type,state,electricityProductionMwh,scope1tCO2e,scope2tCO2e,totalEmissionstCO2e,emissionIntensitytMwh,primaryFuel,year,lat,lng
Essential Energy Generation Facility - Broken Hill Gas Turbine,F,NSW,0.0,0.0,0.0,0,0.0,Diesel,2023,-31.9595859,141.4608138
Columboola Solar Farm Hold Co Pty Ltd,F,QLD,213748.0,67.0,1972.0,2039,0.0,Solar,2023,-26.6734642,150.338875
Exmouth Power Station Pty Ltd,F,WA,25443.0,17643.0,0.0,17643,0.69,Gas,2023,-21.9464819,114.1249463
Finley Solar Farm,F,NSW,287056.0,0.0,897.0,897,0.0,Solar,2023,-35.64421,145.5086444
PEG Power Station,F,WA,0.0,7649.0,0.0,7649,0.0,Gas,2023,-27.6728168,121.6283098
Solomon Power Station,F,WA,331917.0,206715.0,0.0,206715,0.62,Gas,2023,-22.1129862,117.8827311
Oakey 2 Solar Farm,F,QLD,108954.0,0.0,0.0,0,0.0,Solar,2023,-27.4441771,151.722869
Jemalong PV Asset Pty Ltd as Trustee for the Jemalong PV Asset Trust,F,NSW,105215.0,0.0,675.0,675,0.0,Solar,2023,-33.4071807,147.7234587
Kidston Solar One - Solar - Qld,F,QLD,117811.0,0.0,962.0,962,0.0,Solar,2023,-18.889097,144.138785
Clermont Solar Farm,F,QLD,160735.0,334.0,3396.0,3730,0.0,Solar,2023,-22.8284634,147.5887637
Wemen Solar Farm,F,VIC,159357.0,46.0,1546.0,1592,0.0,Solar,2023,-34.8025762,142.5444133
Millmerran Power Station (facility),F,QLD,5983007.0,5009858.0,722.0,5010580,0.84,Black Coal,2023,-27.963336,151.2767745
Mica Creek Power Station,F,QLD,149476.0,49174.0,0.0,49174,0.33,Gas,2023,-20.7784961,139.489875
Berrybank 2 Wind farm,F,VIC,84681.0,278.0,775.0,1053,0.0,Wind,2023,-37.9779902,143.4885877
Berrybank Wind farm,F,VIC,550190.0,136.0,797.0,933,0.0,Wind,2023,-37.9779902,143.4885877
Crookwell 2 Wind farm,F,NSW,297312.0,61.0,196.0,257,0.0,Wind,2023,-34.5411791,149.5954639
Crookwell 3 Windfarm,F,NSW,0.0,1945.0,0.0,1945,0.0,Wind,2023,-34.4579714,149.4702764
Cunderdin Solar/BESS,F,WA,0.0,61.0,0.0,61,0.0,Solar,2023,-31.6274639,117.2328498
Queanbeyan Battery Energy Storage System,F,ACT,0.0,62.0,818.0,880,0.0,Battery,2023,-35.18744950000001,149.132684
Ryans Corner Windfarm,F,VIC,0.0,2599.0,0.0,2599,0.0,Wind,2023,-38.2711563,142.1400299
Parkeston Power Station,F,WA,75554.0,43918.0,0.0,43918,0.58,Gas,2023,-30.7269451,121.4974951
Goonumbla Solar Farm,F,NSW,117347.0,16.0,381.0,397,0.0,Solar,2023,-33.1064126,148.0992738
Bango Wind Farm,F,NSW,479072.0,93.0,954.0,1047,0.0,Wind,2023,-34.5517015,148.7322235
Boco Rock Wind Farm,F,NSW,338073.0,20.0,792.0,812,0.0,Wind,2023,-36.5769554,149.125867
Clarke Creek Wind Farm,F,QLD,0.0,7381.0,0.0,7381,0.0,Wind,2023,-22.8504461,149.4532524
Crudine Ridge Wind Farm,F,NSW,385612.0,72.0,285.0,357,0.0,Wind,2023,-32.8994051,149.6484026
Sapphire Wind Farm,F,NSW,813915.0,166.0,1363.0,1529,0.0,Wind,2023,-29.7045538,151.4240714
HUGHENDEN SOLAR FARM,F,QLD,34117.0,0.0,442.0,442,0.0,Solar,2023,-20.8547938,144.186048
Wyangala A,F,NSW,69370.0,0.0,0.0,0,0.0,Hydro,2023,-33.9625881,148.9543394
Wyangala B,F,NSW,14162.0,0.0,0.0,0,0.0,Hydro,2023,-33.9625881,148.9543394
Hydro Power Station - Bastyan,F,TAS,323677.0,7.0,32.0,39,0.0,Hydro,2023,-41.7360047,145.5318835
Hydro Power Station - Butlers Gorge inc Nieterana,F,TAS,60309.0,6.0,226.0,232,0.0,Hydro,2023,-42.2668876,146.2618396
Hydro Power Station - Catagunya,F,TAS,188665.0,14.0,30.0,44,0.0,Hydro,2023,-42.4523344,146.5978522
Hydro Power Station - Cethana,F,TAS,381322.0,5.0,686.0,691,0.0,Hydro,2023,-41.4798866,146.147545
Hydro Power Station - Cluny,F,TAS,67203.0,2.0,17.0,19,0.0,Hydro,2023,-42.0409059,146.8087322
Hydro Power Station - Devils Gate,F,TAS,276879.0,6.0,16.0,22,0.0,Hydro,2023,-42.0409059,146.8087322
Hydro Power Station - Fisher & Rowallan,F,TAS,268247.0,45.0,114.0,159,0.0,Hydro,2023,-42.0409059,146.8087322
Hydro Power Station - Gordon,F,TAS,561649.0,14.0,30.0,44,0.0,Hydro,2023,-43.26312830000001,147.2389971
Hydro Power Station - John Butters,F,TAS,437997.0,28.0,593.0,621,0.0,Hydro,2023,-42.1548711,145.5345778
Hydro Power Station - Lake Echo,F,TAS,46078.0,6.0,40.0,46,0.0,Hydro,2023,-42.1581419,146.6456158
Hydro Power Station - Lake Margaret Lower,F,TAS,10862.0,0.0,1.0,1,0.0,Hydro,2023,-42.0039252,145.5442864
Hydro Power Station - Lake Margaret Upper,F,TAS,35689.0,0.0,30.0,30,0.0,Hydro,2023,-42.0039252,145.5442864
Hydro Power Station - Lemonthyme,F,TAS,254842.0,9.0,61.0,70,0.0,Hydro,2023,-42.0409059,146.8087322
Hydro Power Station - Liapootah,F,TAS,370579.0,25.0,62.0,87,0.0,Hydro,2023,-42.3830736,146.5080064
Hydro Power Station - Mackintosh,F,TAS,318827.0,6.0,670.0,676,0.0,Hydro,2023,-42.0409059,146.8087322
Hydro Power Station - Meadowbank,F,TAS,149788.0,6.0,20.0,26,0.0,Hydro,2023,-42.6362629,146.8488872
Hydro Power Station - Paloona,F,TAS,126200.0,8.0,24.0,32,0.0,Hydro,2023,-41.2581401,146.2699943
Hydro Power Station - Parangana,F,TAS,5291.0,0.0,0.0,0,0.0,Hydro,2023,-41.630016,146.2200452
Hydro Power Station - Poatina,F,TAS,1450760.0,0.0,1418.0,1418,0.0,Hydro,2023,-41.7958243,146.9610493
Hydro Power Station - Reece,F,TAS,855497.0,121.0,2833.0,2954,0.0,Hydro,2023,-42.0409059,146.8087322
Hydro Power Station - Repulse,F,TAS,117953.0,7.0,14.0,21,0.0,Hydro,2023,-42.0409059,146.8087322
Hydro Power Station - Tarraleah,F,TAS,472659.0,551.0,103.0,654,0.0,Hydro,2023,-42.301225,146.4503471
Hydro Power Station - Tods Corner,F,TAS,163.0,0.0,15.0,15,0.0,Hydro,2023,-41.9695227,146.796318
Hydro Power Station - Trevallyn,F,TAS,558880.0,0.0,42.0,42,0.0,Hydro,2023,-41.42252269999999,147.1121213
Hydro Power Station - Tribute,F,TAS,243717.0,24.0,51.0,75,0.0,Hydro,2023,-42.0409059,146.8087322
Hydro Power Station - Tungatinah,F,TAS,429594.0,28.0,134.0,162,0.0,Hydro,2023,-42.2967833,146.4566074
Hydro Power Station - Wayatinah,F,TAS,219153.0,8.0,30.0,38,0.0,Hydro,2023,-42.3886455,146.4997426
Hydro Power Station - Wilmot,F,TAS,127351.0,6.0,34.0,40,0.0,Hydro,2023,-41.388836,146.1772087
Power Station - Flinders Island,F,TAS,6047.0,1860.0,220.0,2080,0.31,Wind,2023,-39.9836386,148.052689
Power Station - King Island,F,TAS,14507.0,6674.0,521.0,7195,0.46,Wind,2023,-39.87534770000001,143.9370758
Power Station - Tamar Valley,F,TAS,81038.0,49574.0,1679.0,51253,0.61,Gas,2023,-41.2179383,146.912786
Alinta Wind Farm,F,WA,266793.0,114.0,522.0,636,0.0,Wind,2023,-28.9024923,114.8927165
Bodangora Wind Farm,F,NSW,332858.0,78.0,598.0,676,0.0,Wind,2023,-32.4071283,149.04133
Bolivar Power Station,F,SA,12358.0,9854.0,86.0,9940,0.8,Gas,2023,-34.7772551,138.5826136
Capital Wind Farm,F,NSW,368042.0,145.0,758.0,903,0.0,Wind,2023,-35.1878487,149.5241353
Lake Bonney BESS Pty Ltd,F,SA,0.0,5.0,691.0,696,0.0,Battery,2023,-34.2212234,140.4463218
"Lake Bonney Stage 1,2 & 3 Wind Farm",F,SA,543619.0,100.0,532.0,632,0.0,Wind,2023,-34.2212234,140.4463218
PAREP Wind,F,SA,662397.0,229.0,299.0,528,0.0,Wind,2023,-32.5565655,137.8642145
Smithfield Gas Turbine,F,NSW,32085.0,22960.0,1100.0,24060,0.72,Gas,2023,-33.8535722,150.9406861
Woodlawn Wind Farm,F,NSW,148161.0,45.0,267.0,312,0.0,Wind,2023,-35.1878364,149.524134
Canunda Wind Farm,F,SA,109698.0,12.0,78.0,90,0.0,Wind,2023,-37.6613687,140.2531151
Dry Creek Power Station,F,SA,32641.0,28044.0,228.0,28272,0.86,Gas,2023,-34.8474939,138.5818169
Mintaro Power Station,F,SA,50144.0,43066.0,33.0,43099,0.86,Gas,2023,-33.9181674,138.7232044
Pelican Point Power Station,F,SA,1710400.0,687219.0,2673.0,689892,0.4,Gas,2023,-34.7646862,138.5051512
Port Lincoln Power Station,F,SA,4743.0,6587.0,520.0,7107,1.39,Diesel,2023,-34.7226381,135.8597449
Snuggery Power Station,F,SA,5045.0,5378.0,236.0,5614,1.07,Diesel,2023,-37.6641762,140.4157615
KARADOC SOLAR FARM,F,VIC,182007.0,0.0,384.0,384,0.0,Solar,2023,-34.4161986,142.2521812
Kennedy Energy Park Pty Ltd,F,QLD,154995.0,54.0,84.0,138,0.0,Wind,2023,-22.575197,144.0847926
Barcaldine Remote Community Solar Farm Pty Ltd,F,QLD,32655.0,0.0,0.0,0,0.0,Solar,2023,-23.5559218,145.2882741
Bannerton Solar Farm,F,VIC,149100.0,0.0,0.0,0,0.0,Solar,2023,-34.7507932,142.8038385
Lal Lal Wind Farm,F,VIC,543976.0,136.0,1905.0,2041,0.0,Wind,2023,-37.6307776,144.0237521
Benaraby LFGE Station,F,QLD,7320.0,646.0,3.0,649,0.09,Landfill Gas,2023,-24.0019387,151.3295843
Bunya LFGE Station,F,QLD,4986.0,672.0,9.0,681,0.13,Landfill Gas,2023,-27.3741845,152.9304003
Caboolture LFGE Station,F,QLD,14744.0,1394.0,2.0,1396,0.09,Landfill Gas,2023,-27.0849748,152.9515862
Dakabin LFGE Station,F,QLD,15427.0,1141.0,3.0,1144,0.07,Landfill Gas,2023,-27.2267702,152.9825314
Maryborough LFGE Station,F,QLD,12252.0,1297.0,1.0,1298,0.11,Landfill Gas,2023,-25.5384947,152.7034191
Mugga Lane LFGE Station,F,ACT,34600.0,4065.0,2.0,4067,0.12,Landfill Gas,2023,-35.3739879,149.1324352
Willawong LFGE Station,F,QLD,4797.0,493.0,2.0,495,0.1,Landfill Gas,2023,-27.594427,153.0047886
Emerald Solar Park,F,QLD,134533.0,24.0,1103.0,1127,0.0,Solar,2023,-23.51,148.1299999
Lilyvale Solar Farm,F,QLD,185624.0,53.0,585.0,638,0.0,Solar,2023,-23.0872727,148.4384307
Lincoln Gap Wind Farm Operations Pty Ltd,F,SA,731752.0,42.0,4207.0,4249,0.0,Wind,2023,-32.5645092,137.5571192
Albury Renewable Energy Facility,F,NSW,9297.0,598.0,1.0,599,0.06,Landfill Gas,2023,-36.0751193,146.9094852
Albury Solar Facility,F,NSW,1445.0,0.0,0.0,0,0.0,Solar,2023,-36.0751193,146.9094852
Awaba Renewable Energy Facility,F,NSW,4923.0,365.0,3.0,368,0.07,Landfill Gas,2023,-33.0086146,151.5475816
Ballarat Renewable Energy Facility,F,VIC,10853.0,841.0,0.0,841,0.08,Landfill Gas,2023,-37.5621587,143.8502556
Bendigo Renewable Energy Facility,F,VIC,3396.0,247.0,1.0,248,0.07,Landfill Gas,2023,-36.75961960000001,144.2785764
Birkdale Renewable Energy Facility,F,QLD,981.0,76.0,3.0,79,0.08,Landfill Gas,2023,-27.4935931,153.2137869
Caloundra Renewable Energy Facility,F,QLD,6414.0,458.0,1.0,459,0.07,Landfill Gas,2023,-26.8043999,153.1254643
Copping Renewable Energy Facility,F,TAS,16170.0,1147.0,0.0,1147,0.07,Landfill Gas,2023,-42.8198042,147.8013593
Darwin Renewable Energy Facility,F,NT,8988.0,656.0,5.0,661,0.07,Landfill Gas,2023,-12.4637333,130.8444446
Drysdale Renewable Energy Facility,F,VIC,8886.0,624.0,1.0,625,0.07,Landfill Gas,2023,-38.1728207,144.5708508
Eastern Creek 2 Renewable Energy Facility,F,NSW,41388.0,2965.0,1.0,2966,0.07,Landfill Gas,2023,-33.8102184,150.85064
Glenorchy Renewable Energy Facility,F,TAS,5724.0,386.0,2.0,388,0.07,Gas,2023,-42.833056,147.275833
Hampton Park Renewable Energy Facility,F,VIC,72081.0,5166.0,4.0,5170,0.07,Landfill Gas,2023,-38.032286,145.2678469
Henderson Renewable Energy Facility,F,WA,13960.0,908.0,8.0,916,0.07,Landfill Gas,2023,-32.1544818,115.7752419
Ipswich Renewable Energy Facility,F,QLD,3273.0,250.0,1.0,251,0.08,Landfill Gas,2023,-27.614614,152.7608421
Mc Robies Gully Renewable Energy Facility,F,TAS,3700.0,254.0,0.0,254,0.07,Landfill Gas,2023,-42.0409059,146.8087322
Mornington Peninsula Renewable Energy Facility,F,VIC,4616.0,348.0,3.0,351,0.08,Landfill Gas,2023,-38.2854053,145.093449
NAWMA Renewable Energy Facility,F,SA,8943.0,571.0,0.0,571,0.06,Landfill Gas,2023,-34.7383029,138.6355222
NAWMA Solar Facility,F,SA,1082.0,0.0,0.0,0,0.0,Solar,2023,-34.7383029,138.6355222
Newcastle Renewable Energy Facility,F,NSW,19096.0,1415.0,1.0,1416,0.07,Landfill Gas,2023,-32.9282712,151.7816802
Raymond Terrace Renewable Energy Facility,F,NSW,165.0,12.0,1.0,13,0.07,Landfill Gas,2023,-32.7573408,151.748173
Reedy Creek Renewable Energy Facility,F,QLD,5861.0,414.0,15.0,429,0.07,Landfill Gas,2023,-28.1099597,153.4055706
Remount Renewable Energy Facility,F,TAS,5772.0,441.0,0.0,441,0.08,Landfill Gas,2023,-41.4050508,147.1470277
Rochedale Renewable Energy Facility,F,QLD,65206.0,5001.0,1.0,5002,0.08,Landfill Gas,2023,-27.56924,153.1164813
Rockingham Renewable Energy Facility,F,WA,9867.0,716.0,21.0,737,0.07,Landfill Gas,2023,-32.2780969,115.7351399
Seaford Heights Renewable Energy Facility,F,SA,19575.0,1520.0,4.0,1524,0.08,Landfill Gas,2023,-35.1932154,138.4949854
Seaford Heights Solar Facility,F,SA,726.0,0.0,0.0,0,0.0,Solar,2023,-35.1932154,138.4949854
Shepparton Renewable Energy Facility,F,VIC,5776.0,432.0,1.0,433,0.07,Landfill Gas,2023,-36.3811027,145.3993137
SIMS Gillman Solar Facility,F,SA,473.0,0.0,0.0,0,0.0,Solar,2023,-34.84037,138.5274611
South Cardup Renewable Energy Facility,F,WA,14802.0,1187.0,0.0,1187,0.08,Landfill Gas,2023,-32.2577875,115.9963935
Stapylton Renewable Energy Facility,F,QLD,26768.0,2008.0,2.0,2010,0.08,Landfill Gas,2023,-27.7295742,153.2388459
Swanbank Renewable Energy Facility,F,QLD,12717.0,948.0,0.0,948,0.07,Landfill Gas,2023,-27.6646733,152.8205871
Wollert Renewable Energy Facility,F,VIC,64321.0,4617.0,5.0,4622,0.07,Landfill Gas,2023,-37.6085118,145.0313459
Woy Woy Renewable Energy Facility,F,NSW,6078.0,423.0,4.0,427,0.07,Landfill Gas,2023,-33.4887953,151.3259426
Wyndham Renewable Energy Facility,F,VIC,39135.0,2999.0,3.0,3002,0.08,Landfill Gas,2023,-37.9119003,144.6533747
Wyong Renewable Energy Facility,F,NSW,15593.0,1162.0,1.0,1163,0.07,Landfill Gas,2023,-33.2843475,151.4249427
Wellington Solar Farm,F,NSW,355053.0,100.0,1129.0,1229,0.0,Solar,2023,-32.5134503,148.9721397
Corowa Solar Farm,F,NSW,56132.0,0.0,133.0,133,0.0,Solar,2023,-35.9852523,146.3604583
Junee Solar Farm,F,NSW,62913.0,0.0,217.0,217,0.0,Solar,2023,-34.8111341,147.572842
Wagga Wagga North Solar Farm,F,NSW,54337.0,0.0,256.0,256,0.0,Solar,2023,-35.067067,147.4350063
Metz Solar Farm,F,NSW,236886.0,75.0,1205.0,1280,0.0,Solar,2023,-31.2532183,146.921099
Moorabool South Wind Farm Pty Ltd,F,VIC,438890.0,25.0,843.0,868,0.0,Wind,2023,-38.0666212,144.2921636
Moorabool Wind Farm Pty Ltd,F,VIC,414478.0,23.0,790.0,813,0.0,Wind,2023,-37.7394582,144.1715885
Moree Solar Farm,F,SA,135232.0,28.0,625.0,653,0.0,Solar,2023,-29.56119339999999,149.8624335
MOURA SOLAR FARM SPV PTY LTD,F,QLD,75600.0,105.0,736.0,841,0.0,Solar,2023,-24.5096478,150.0766799
Mumbida Wind Farm Pty Ltd,F,WA,223597.0,55.0,187.0,242,0.0,Wind,2023,-29.0110631,114.9684225
Murra Warra II Wind Farm,F,VIC,561125.0,184.0,1112.0,1296,0.0,Wind,2023,-36.43748310000001,142.2256038
Murra Warra Wind Farm,F,VIC,595993.0,171.0,562.0,733,0.0,Wind,2023,-36.43748310000001,142.2256038
BULGANA GREEN POWER HUB,F,VIC,517570.0,173.0,4830.0,5003,0.0,Wind,2023,-37.03921589999999,142.9826272
COLEAMBALLY SOLAR PTY LTD,F,NSW,312806.0,66.0,1143.0,1209,0.0,Solar,2023,-34.8041228,145.8796545
DEGRUSSA SOLAR PROJECT PTY LTD,F,WA,9912.0,0.0,228.0,228,0.0,Solar,2023,-25.5399495,119.3229267
DUBBO SOLAR HUB PTY LTD,F,NSW,54988.0,6.0,79.0,85,0.0,Solar,2023,-32.2443908,148.614418
GRIFFITH SOLAR FARM PTY LTD,F,NSW,64553.0,5.0,95.0,100,0.0,Solar,2023,-34.3134445,146.1164474
HORNSDALE POWER RESERVE PTY LTD,F,SA,0.0,204.0,2995.0,3199,0.0,Battery,2023,-33.085897,138.5183516
HWF1 Pty Ltd,F,SA,365329.0,26.0,52.0,78,0.0,Wind,2023,-30.0002315,136.2091547
HWF2 Pty Ltd,F,SA,344521.0,26.0,66.0,92,0.0,Wind,2023,-30.0002315,136.2091547
HWF3 PTY LTD,F,SA,369154.0,27.0,58.0,85,0.0,Wind,2023,-30.0002315,136.2091547
KABAN WIND FARM PTY LTD,F,QLD,116984.0,791.0,407.0,1198,0.01,Wind,2023,-22.575197,144.0847926
NUMURKAH SOLAR FARM PTY LTD,F,VIC,147668.0,41.0,1009.0,1050,0.0,Solar,2023,-36.1596789,145.4738272
PARKES SOLAR FARM PTY LTD,F,NSW,98933.0,21.0,246.0,267,0.0,Solar,2023,-33.1202708,148.0761678
VICTORIAN BIG BATTERY PTY LTD,F,VIC,0.0,574.0,19522.0,20096,0.0,Battery,2023,-36.9847807,143.3906074
WESTERN DOWNS GREEN POWER HUB PTY LTD,F,QLD,572142.0,164.0,2493.0,2657,0.0,Solar,2023,-22.575197,144.0847926
Kwinana Gas Fired Power Station,F,WA,1458348.0,583120.0,911.0,584031,0.4,Gas,2023,-32.2320792,115.7787256
Gladstone Power Station,F,QLD,6593095.0,6433252.0,48193.0,6481445,0.98,Black Coal,2023,-23.8487488,151.2183353
Oakey 1 Solar Farm,F,QLD,49001.0,0.0,0.0,0,0.0,Solar,2023,-27.4441771,151.722869
Ballarat Solar Park,F,VIC,339.0,0.0,0.0,0,0.0,Solar,2023,-37.5621587,143.8502556
Bendigo Solar Park,F,VIC,368.0,0.0,3.0,3,0.0,Solar,2023,-36.75961960000001,144.2785764
Darling Downs Power Station,F,QLD,1230329.0,535063.0,13936.0,548999,0.43,Gas,2023,-27.1164455,150.8954925
Eraring Power Station,F,NSW,13301178.0,11864260.0,9389.0,11873649,0.89,Black Coal,2023,-33.0653926,151.5196425
Exhibition Street,F,VIC,5.0,3.0,0.0,3,0.6,Gas,2023,-37.8116895,144.9704421
La Trobe,F,VIC,1.0,1.0,0.0,1,1.0,Gas,2023,-38.255603,146.4719928
Ladbroke Grove Power Station,F,SA,63771.0,32380.0,238.0,32618,0.51,Gas,2023,-37.4567796,140.7829467
Mortlake Power Station,F,VIC,441440.0,243575.0,4599.0,248174,0.55,Gas,2023,-38.06297259999999,142.6678811
Mount,F,NSW,35.0,22.0,1.0,23,0.63,Gas,2023,-31.2532183,146.921099
Mt Stuart Power Station,F,QLD,17160.0,18015.0,3263.0,21278,1.05,Kerosene,2023,-19.35,146.7833333
Quarantine Power Station,F,SA,197794.0,125318.0,737.0,126055,0.63,Gas,2023,-34.7801689,138.5221239
Roma Power Station,F,QLD,21838.0,16736.0,810.0,17546,0.77,Gas,2023,-26.5771878,148.8400888
Shoalhaven Scheme,F,NSW,218877.0,3.0,200074.0,200077,0.0,Hydro,2023,-35.0810677,150.4892292
Uranquinty Power Station,F,NSW,153013.0,86313.0,4336.0,90649,0.56,Gas,2023,-35.1793949,147.2149902
Granville Harbour Wind Farm,F,TAS,366746.0,28.0,125.0,153,0.0,Wind,2023,-41.8078417,145.0351942
Ross River Solar Farm,F,QLD,243779.0,49.0,629.0,678,0.0,Solar,2023,-19.4130191,146.7207946
Waterloo Wind Farm,F,SA,363337.0,38.0,143.0,181,0.0,Wind,2023,-34.00106030000001,138.9110041
Burrinjuck Hydro,F,NSW,140272.0,19.0,27.0,46,0.0,Hydro,2023,-34.9814802,148.6176478
Hume Hydro,F,NSW,295200.0,41.0,64.0,105,0.0,Hydro,2023,-34.8372594,149.0145631
Keepit Hydro,F,NSW,25305.0,20.0,0.0,20,0.0,Hydro,2023,-30.8941167,150.5036412
Mt Mercer Wind farm Pty Ltd,F,VIC,319753.0,60.0,0.0,60,0.0,Wind,2023,-37.8318698,143.8884633
Mt Millar Wind Farm Pty Ltd,F,SA,143855.0,38.0,0.0,38,0.0,Wind,2023,-30.0002315,136.2091547
Bairnsdale Power Station,F,VIC,64227.0,34564.0,589.0,35153,0.54,Gas,2023,-37.8428384,147.563966
Braemar Power Station,F,QLD,303187.0,179574.0,1815.0,181389,0.59,Coal Seam Methane,2023,-27.113373,150.9055138
Loy Yang B Power Station,F,VIC,8741384.0,9810602.0,1656.0,9812258,1.12,Brown Coal,2023,-38.2567843,146.5860271
Newman Power Station,F,WA,798399.0,379196.0,0.0,379196,0.47,Gas,2023,-23.3439244,119.7090905
Port Hedland Power Station,F,WA,461349.0,352397.0,0.0,352397,0.76,Gas,2023,-20.4280016,118.5502998
Wagerup Power Station,F,WA,167155.0,97524.0,3843.0,101367,0.58,Gas,2023,-32.9169481,115.9171125
Yandin Wind Farm,F,WA,772393.0,167.0,401.0,568,0.0,Wind,2023,-30.7682763,115.6429709
Snapper Point Power Station,F,SA,25039.0,18439.0,635.0,19074,0.74,Diesel,2023,-34.764415,138.507737
Alpurrurulam (Lake Nash),F,NT,1475.0,1072.0,0.0,1072,0.73,Diesel,2023,-20.9841916,137.847666
Amanbidgi (Kildurk),F,NT,400.0,364.0,0.0,364,0.91,Diesel,2023,-16.1852745,129.6407049
"Ampilatwatja (Alparra, Ammaroo)",F,NT,4183.0,2612.0,0.0,2612,0.62,Diesel,2023,-21.6579548,135.2265754
Amunturangu (Mount Liebig),F,NT,839.0,542.0,0.0,542,0.65,Diesel,2023,-23.2659591,131.2722316
Aputula (Finke),F,NT,1040.0,650.0,0.0,650,0.63,Diesel,2023,-25.5821522,134.5779806
Areyonga (Utju),F,NT,1003.0,624.0,0.0,624,0.62,Diesel,2023,-24.0734509,132.2690068
Atitjere (Harts Range),F,NT,880.0,531.0,0.0,531,0.6,Diesel,2023,-22.985241,134.9315766
Borroloola Generation,F,NT,6459.0,3890.0,0.0,3890,0.6,Diesel,2023,-16.070278,136.307222
Bulla Camp,F,NT,281.0,311.0,0.0,311,1.11,Diesel,2023,-15.7688748,130.0393456
Bulman,F,NT,1378.0,944.0,0.0,944,0.69,Diesel,2023,-13.663028,134.3317308
Daly Waters Generation,F,NT,1802.0,1276.0,0.0,1276,0.71,Diesel,2023,-16.253333,133.369167
Elliot Generation,F,NT,3116.0,2218.0,0.0,2218,0.71,Gas,2023,-17.5535633,133.5450973
Engawala (Alcoota),F,NT,606.0,454.0,0.0,454,0.75,Diesel,2023,-22.8036906,134.4554661
Epenarra (Wutunugurra),F,NT,727.0,601.0,0.0,601,0.83,Diesel,2023,-20.4626041,135.2512773
Eva Valley,F,NT,326.0,266.0,0.0,266,0.82,Diesel,2023,-13.1298444,131.0142497
Galiwinku (Elcho Island),F,NT,8481.0,5312.0,0.0,5312,0.63,Diesel,2023,-12.0277682,135.5650377
Gapuwiyak (Lake Evella),F,NT,3697.0,2267.0,0.0,2267,0.61,Diesel,2023,-12.5125,135.8025
Gunbalanya (Oenpelli),F,NT,5549.0,3547.0,0.0,3547,0.64,Diesel,2023,-12.3320023,133.0417802
Ikuntji (Haasts Bluff),F,NT,615.0,534.0,0.0,534,0.87,Diesel,2023,-23.4471526,131.8822091
Imangara (Murray Downs),F,NT,299.0,246.0,0.0,246,0.82,Diesel,2023,-21.2735001,134.9491643
Imanpa (Mount Ebenezer),F,NT,619.0,459.0,0.0,459,0.74,Diesel,2023,-25.17609,132.678604
Kalkaringi (Wave Hill),F,NT,2601.0,1821.0,0.0,1821,0.7,Diesel,2023,-17.4480442,130.8310031
Kaltukatjara (Docker River),F,NT,1523.0,916.0,0.0,916,0.6,Diesel,2023,-24.8736576,129.082823
Lajamanu (Hooker Creek),F,NT,3331.0,1891.0,0.0,1891,0.57,Diesel,2023,-18.3365,130.636993
Laramba (Napperby),F,NT,988.0,697.0,0.0,697,0.71,Diesel,2023,-22.5372946,132.7712369
Maningrida,F,NT,10237.0,6064.0,0.0,6064,0.59,Diesel,2023,-12.0551674,134.2313799
Milikapiti (Snake Bay),F,NT,2502.0,1985.0,0.0,1985,0.79,Diesel,2023,-11.4227161,130.6530109
Milingimbi,F,NT,3969.0,2480.0,0.0,2480,0.62,Diesel,2023,-12.1029214,134.9186015
Milyakburra (Bickerton Island),F,NT,902.0,575.0,0.0,575,0.64,Diesel,2023,-13.7832463,136.1961739
Minjilang (Croker Island),F,NT,1355.0,862.0,0.0,862,0.64,Diesel,2023,-11.1492952,132.5785263
Minyerri (Hodgson Downs),F,NT,2379.0,1533.0,0.0,1533,0.64,Diesel,2023,-15.2254373,134.0797815
Nauiyu Nambiyu (Daly River),F,NT,3242.0,1202.0,0.0,1202,0.37,Solar,2023,-13.7503914,130.6895874
Nguiu (Bathurst Island),F,NT,7634.0,4798.0,0.0,4798,0.63,Diesel,2023,-11.7619224,130.6317999
Ngukurr (Roper River),F,NT,5564.0,3626.0,0.0,3626,0.65,Diesel,2023,-14.733834,134.7322863
Numbulwar (Rose River),F,NT,3063.0,2157.0,0.0,2157,0.7,Diesel,2023,-14.2770418,135.7210604
Nyirripi (Waite Creek),F,NT,974.0,532.0,0.0,532,0.55,Diesel,2023,-22.6499244,130.5524637
Orwaitilla (Canteen Creek),F,NT,754.0,559.0,0.0,559,0.74,Diesel,2023,-20.6440035,135.587927
Palumpa,F,NT,1635.0,1119.0,0.0,1119,0.68,Diesel,2023,-14.3523927,129.8822501
Papunya,F,NT,1941.0,1384.0,0.0,1384,0.71,Diesel,2023,-23.2053323,131.9112738
Peppimenarti,F,NT,1253.0,858.0,0.0,858,0.68,Diesel,2023,-14.1501858,130.0762599
Pidgeon Hole,F,NT,403.0,319.0,0.0,319,0.79,Diesel,2023,-16.8148579,131.2196946
Pirlangimpi (Garden Point),F,NT,2241.0,1776.0,0.0,1776,0.79,Diesel,2023,-11.4055918,130.422919
Ramingining,F,NT,4553.0,2871.0,0.0,2871,0.63,Diesel,2023,-12.3285681,134.9280587
Robinson River,F,NT,1131.0,825.0,0.0,825,0.73,Diesel,2023,-16.7579406,136.9838656
Tara (Neutral Junction),F,NT,330.0,266.0,0.0,266,0.81,Diesel,2023,-21.5114312,133.950626
