reportingEntity,facilityName,type,state,electricityProductionGJ,electricityProductionMwh,scope1tCO2e,scope2tCO2e,totalEmissionstCO2e,emissionIntensitytMwh,gridConnected,grid,primaryFuel,importantNotes,year
HYDRO-ELECTRIC CORPORATION,Wayatinah Hydro Power Station,F,TAS,874109.0,242808.0,0.0,29.0,29.0,0.0,On,NEM,Hydro,,2015
HYDRO-ELECTRIC CORPORATION,Wilmot Hydro Power Station,F,TAS,411351.0,114264.0,0.0,47.0,47.0,0.0,On,NEM,Hydro,,2015
HYDRO-ELECTRIC CORPORATION,Corporate Total,C,,29981896.0,8328304.0,16770.0,9599.0,26369.0,,,,,,2015
IFM RENEWABLE ENERGY PTY LTD,Challicum Hills Wind Farm,F,VIC,487533.0,135426.0,93.0,0.0,93.0,0.0,On,NEM,Wind,,2015
IFM RENEWABLE ENERGY PTY LTD,Clements Gap Wind Farm,F,SA,615683.0,171023.0,26.0,0.0,26.0,0.0,On,NEM,Wind,,2015
IFM RENEWABLE ENERGY PTY LTD,Codrington Wind Farm,F,VIC,160914.0,44698.0,24.0,0.0,24.0,0.0,On,NEM,Wind,,2015
IFM RENEWABLE ENERGY PTY LTD,Eildon Pondage Hydro,F,VIC,53020.0,14728.0,0.0,0.0,0.0,0.0,On,NEM,Hydro,,2015
IFM RENEWABLE ENERGY PTY LTD,Glenmaggie Hydro,F,VIC,24404.0,6779.0,0.0,0.0,0.0,0.0,On,NEM,Hydro,,2015
IFM RENEWABLE ENERGY PTY LTD,Ord Hydro,F,WA,742103.0,206140.0,18.0,0.0,18.0,0.0,Off,Off-grid,Hydro,,2015
IFM RENEWABLE ENERGY PTY LTD,Portland Wind Farms,F,VIC,1483286.0,412024.0,21.0,0.0,21.0,0.0,On,NEM,Wind,,2015
IFM RENEWABLE ENERGY PTY LTD,The Drop Hydro,F,NSW,28205.0,7835.0,0.0,0.0,0.0,0.0,On,NEM,Hydro,,2015
IFM RENEWABLE ENERGY PTY LTD,William Hovell Hydro,F,VIC,10659.0,2961.0,0.0,0.0,0.0,0.0,On,NEM,Hydro,,2015
IFM RENEWABLE ENERGY PTY LTD,Yambuk Wind Farm,F,VIC,324867.0,90241.0,107.0,0.0,107.0,0.0,On,NEM,Wind,,2015
IFM RENEWABLE ENERGY PTY LTD,Corporate Total,C,,3930674.0,1091854.0,289.0,0.0,289.0,,,,,,2015
INFIGEN ENERGY LIMITED,Alinta Wind Farm,F,WA,1190284.0,330634.0,47.0,624.0,671.0,0.0,On,SWIS,Wind,,2015
INFIGEN ENERGY LIMITED,Capital East Solar Farm,F,NSW,689.0,191.0,0.0,8.0,8.0,0.0,On,NEM,Solar,,2015
INFIGEN ENERGY LIMITED,Capital Wind Farm,F,NSW,1184184.0,328940.0,105.0,871.0,976.0,0.0,On,NEM,Wind,,2015
INFIGEN ENERGY LIMITED,"Lake Bonney Stage 1,2 & 3 Wind Farm",F,SA,2477929.0,688314.0,88.0,888.0,976.0,0.0,On,NEM,Wind,,2015
INFIGEN ENERGY LIMITED,Woodlawn Wind Farm,F,NSW,462471.0,128464.0,33.0,186.0,219.0,0.0,On,NEM,Wind,,2015
INFIGEN ENERGY LIMITED,Corporate Total,C,,5315557.0,1476544.0,273.0,2577.0,2850.0,,,,,,2015
IPM (KWINANA) PTY LTD,Kwinana Cogeneration Plant,F,WA,3212159.0,892266.0,462837.0,96.0,462933.0,0.52,On,SWIS,Gas,,2015
IPM (KWINANA) PTY LTD,Corporate Total,C,,3212159.0,892266.0,462837.0,96.0,462933.0,,,,,,2015
IPM AUSTRALIA LIMITED,Loy Yang B Power Station,F,VIC,31039276.0,8622021.0,9755875.0,1932.0,9757807.0,1.13,On,NEM,Brown Coal,,2015
IPM AUSTRALIA LIMITED,Corporate Total,C,,31039276.0,8622021.0,9755875.0,1932.0,9757807.0,,,,,,2015
LMS ENERGY PTY LTD,Albury Renewable Energy Facility,F,NSW,28779.0,7994.0,435.0,0.0,435.0,0.05,On,NEM,Landfill Gas,,2015
LMS ENERGY PTY LTD,Atlas Renewable Energy Facility,F,WA,16710.0,4642.0,266.0,0.0,266.0,0.06,On,SWIS,Landfill Gas,,2015
LMS ENERGY PTY LTD,Awaba Renewable Energy Facility,F,NSW,33021.0,9173.0,507.0,0.0,507.0,0.06,On,NEM,Landfill Gas,,2015
LMS ENERGY PTY LTD,Ballarat Renewable Energy Facility,F,VIC,18286.0,5079.0,295.0,0.0,295.0,0.06,On,NEM,Landfill Gas,,2015
LMS ENERGY PTY LTD,Bendigo Renewable Energy Facility,F,VIC,14097.0,3916.0,225.0,0.0,225.0,0.06,On,NEM,Solar,,2015
LMS ENERGY PTY LTD,Birkdale Renewable Energy Facility,F,QLD,24124.0,6701.0,364.0,0.0,364.0,0.05,On,NEM,Landfill Gas,,2015
LMS ENERGY PTY LTD,Darwin Renewable Energy Facility,F,NT,32365.0,8990.0,528.0,0.0,528.0,0.06,On,DKIS,Landfill Gas,,2015
LMS ENERGY PTY LTD,Eastern Creek 2 Renewable Energy Facility,F,NSW,229019.0,63616.0,3323.0,0.0,3323.0,0.05,On,NEM,Landfill Gas,,2015
LMS ENERGY PTY LTD,Hampton Park Renewable Energy Facility,F,VIC,220584.0,61273.0,3222.0,0.0,3222.0,0.05,On,NEM,Landfill Gas,,2015
LMS ENERGY PTY LTD,Ipswich Renewable Energy Facility,F,QLD,30219.0,8394.0,484.0,0.0,484.0,0.06,On,NEM,Landfill Gas,,2015
LMS ENERGY PTY LTD,Mornington Peninsula Renewable Energy Facility,F,VIC,20560.0,5711.0,320.0,0.0,320.0,0.06,On,NEM,Landfill Gas,,2015
LMS ENERGY PTY LTD,Newcastle Renewable Energy Facility,F,NSW,64817.0,18005.0,993.0,0.0,993.0,0.06,On,NEM,Landfill Gas,,2015
LMS ENERGY PTY LTD,Remount Renewable Energy Facility,F,TAS,52039.0,14455.0,816.0,0.0,816.0,0.06,On,NEM,Landfill Gas,,2015
LMS ENERGY PTY LTD,Rochedale Renewable Energy Facility,F,QLD,122074.0,33909.0,1927.0,0.0,1927.0,0.06,On,NEM,Landfill Gas,,2015
LMS ENERGY PTY LTD,Shepparton Renewable Energy Facility,F,VIC,16923.0,4701.0,279.0,0.0,279.0,0.06,On,NEM,Landfill Gas,,2015
LMS ENERGY PTY LTD,South Cardup Renewable Energy Facility,F,WA,94101.0,26139.0,1508.0,0.0,1508.0,0.06,On,SWIS,Landfill Gas,,2015
LMS ENERGY PTY LTD,Stapylton Renewable Energy Facility,F,QLD,15768.0,4380.0,265.0,0.0,265.0,0.06,On,NEM,Landfill Gas,,2015
LMS ENERGY PTY LTD,Suntown Renewable Energy Facility,F,QLD,135.0,38.0,1.0,0.0,1.0,0.03,On,NEM,Landfill Gas,,2015
LMS ENERGY PTY LTD,Swanbank Renewable Energy Facility,F,QLD,34266.0,9518.0,537.0,0.0,537.0,0.06,On,NEM,Landfill Gas,,2015
LMS ENERGY PTY LTD,Tweed Shire Renewable Energy Facility,F,NSW,6224.0,1729.0,106.0,0.0,106.0,0.06,On,NEM,Landfill Gas,,2015
LMS ENERGY PTY LTD,Wollert Renewable Energy Facility,F,VIC,196497.0,54583.0,2968.0,0.0,2968.0,0.05,On,NEM,Landfill Gas,,2015
LMS ENERGY PTY LTD,Wyndham Renewable Energy Facility,F,VIC,55620.0,15450.0,764.0,0.0,764.0,0.05,On,NEM,Landfill Gas,,2015
LMS ENERGY PTY LTD,Wyong Renewable Energy Facility,F,NSW,60714.0,16865.0,929.0,0.0,929.0,0.06,On,NEM,Landfill Gas,,2015
LMS ENERGY PTY LTD,Corporate Total,C,,1386942.0,385262.0,21062.0,0.0,21062.0,,,,,,2015
MACQUARIE GENERATION,Bayswater Power Station,F,NSW,11250900.0,3125250.0,2650584.0,0.0,2650584.0,0.85,On,NEM,Black Coal,"AGL Energy Limited purchased Macquarie Generation in September 2014. This includes the Bayswater Power Station, Liddell Power Station and Hunter Valley Gas Turbines facilities.  Macquarie Generation reported these facilities for part of the 2014-15 financial year and AGL Energy Limited reported for the remainder of the year.",2015
MACQUARIE GENERATION,Hunter Valley Gas Turbines,F,NSW,238.0,66.0,102.0,191.0,293.0,1.54,On,NEM,Gas,"AGL Energy Limited purchased Macquarie Generation in September 2014. This includes the Bayswater Power Station, Liddell Power Station and Hunter Valley Gas Turbines facilities.  Macquarie Generation reported these facilities for part of the 2014-15 financial year and AGL Energy Limited reported for the remainder of the year.",2015
MACQUARIE GENERATION,Liddell Power Station,F,NSW,4182213.0,1161726.0,1061536.0,4426.0,1065962.0,0.91,On,NEM,Black Coal,"AGL Energy Limited purchased Macquarie Generation in September 2014. This includes the Bayswater Power Station, Liddell Power Station and Hunter Valley Gas Turbines facilities.  Macquarie Generation reported these facilities for part of the 2014-15 financial year and AGL Energy Limited reported for the remainder of the year.",2015
MACQUARIE GENERATION,Corporate Total,C,,15433351.0,4287042.0,3712222.0,4617.0,3716839.0,,,,,,2015
MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Mt Mercer Wind farm Pty Ltd,F,VIC,1259336.0,349816.0,91.0,623.0,714.0,0.0,On,NEM,Wind,,2015
MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Mt Millar Wind Farm Pty Ltd,F,SA,672546.0,186818.0,16.0,24.0,40.0,0.0,On,NEM,Wind,,2015
MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Corporate Total,C,,1931882.0,536634.0,107.0,647.0,754.0,,,,,,2015
MITSUI & CO (AUSTRALIA) LTD,Bald Hills Wind Farm,F,VIC,237597.0,65999.0,45.0,431.0,476.0,0.0,On,NEM,Wind,,2015
MITSUI & CO (AUSTRALIA) LTD,Corporate Total,C,,237597.0,65999.0,45.0,431.0,476.0,,,,,,2015
MOMENTUM ENERGY PTY LIMITED,Alfred Hospital Cogeneration Plant,F,VIC,56229.0,15619.0,13869.0,590.0,14459.0,0.89,On,NEM,Gas,,2015
MOMENTUM ENERGY PTY LIMITED,Dandenong Hospital Cogeneration Plant,F,VIC,54404.0,15112.0,11329.0,429.0,11758.0,0.75,On,NEM,Gas,,2015
MOMENTUM ENERGY PTY LIMITED,Geelong Hospital Cogeneration Plant,F,VIC,55751.0,15486.0,12359.0,563.0,12922.0,0.8,On,NEM,Gas,,2015
MOMENTUM ENERGY PTY LIMITED,Royal Melbourne Hospital Cogeneration Plant,F,VIC,114442.0,31789.0,25321.0,953.0,26274.0,0.8,On,NEM,Gas,,2015
MOMENTUM ENERGY PTY LIMITED,ST. Vincent's Hospital Cogeneration Plant,F,VIC,56462.0,15684.0,13743.0,632.0,14375.0,0.88,On,NEM,Gas,,2015
MOMENTUM ENERGY PTY LIMITED,Corporate Total,C,,337288.0,93691.0,76621.0,3167.0,79788.0,,,,,,2015
MORTONS LANE WIND FARM (HOLDING) PTY LTD,Mortons Lane Windfarm Pty Ltd,F,VIC,224297.0,62305.0,0.0,0.0,0.0,0.0,On,NEM,Wind,,2015
MORTONS LANE WIND FARM (HOLDING) PTY LTD,Corporate Total,C,,224297.0,62305.0,0.0,0.0,0.0,,,,,,2015
NATIONAL POWER AUSTRALIA INVESTMENTS LIMITED,Hazelwood Power Station,F,VIC,39489921.0,10969423.0,15354936.0,192118.0,15547054.0,1.4,On,NEM,Brown Coal,,2015
NATIONAL POWER AUSTRALIA INVESTMENTS LIMITED,Corporate Total,C,,39489921.0,10969423.0,15354936.0,192118.0,15547054.0,,,,,,2015
NEW GULLEN RANGE WIND FARM  (HOLDING) PTY LTD,New Gullen Range Wind Farm Pty Ltd,F,NSW,1295661.0,359906.0,0.0,397.0,397.0,0.0,On,NEM,Wind,,2015
NEW GULLEN RANGE WIND FARM  (HOLDING) PTY LTD,Corporate Total,C,,1295661.0,359906.0,0.0,397.0,397.0,,,,,,2015
NEWGEN KWINANA HOLDINGS PTY LTD,Kwinana Gas Fired Power Station,F,WA,7750392.0,2152887.0,851682.0,3081.0,854763.0,0.4,On,SWIS,Gas,,2015
NEWGEN KWINANA HOLDINGS PTY LTD,Corporate Total,C,,7750392.0,2152887.0,851682.0,3081.0,854763.0,,,,,,2015
NRG VICTORIA I PTY LTD,Gladstone Power Station,F,QLD,23336871.0,6482464.0,6301561.0,55547.0,6357108.0,0.97,On,NEM,Black Coal,,2015
NRG VICTORIA I PTY LTD,Corporate Total,C,,23336871.0,6482464.0,6301561.0,55547.0,6357108.0,,,,,,2015
ORIGIN ENERGY LIMITED,Australand,F,NSW,4031.0,1120.0,668.0,48.0,716.0,0.6,On,NEM,Gas,,2015
ORIGIN ENERGY LIMITED,Ballarat Solar Park,F,VIC,658.0,183.0,0.0,2.0,2.0,0.0,On,NEM,Solar,,2015
ORIGIN ENERGY LIMITED,Bendigo Solar Park,F,VIC,1881.0,523.0,0.0,4.0,4.0,0.0,On,NEM,Solar,,2015
ORIGIN ENERGY LIMITED,Blackmores,F,NSW,4190.0,1164.0,807.0,50.0,857.0,0.69,On,NEM,Gas,,2015
ORIGIN ENERGY LIMITED,Bond,F,NSW,4349.0,1208.0,668.0,52.0,720.0,0.55,On,NEM,Gas,,2015
ORIGIN ENERGY LIMITED,Chifley Square,F,NSW,4395.0,1221.0,650.0,52.0,702.0,0.53,On,NEM,Gas,,2015
ORIGIN ENERGY LIMITED,Cullerin Wind Farm,F,NSW,325681.0,90467.0,19.0,105.0,124.0,0.0,On,NEM,Wind,,2015
ORIGIN ENERGY LIMITED,Dandenong,F,VIC,13681.0,3800.0,2129.0,232.0,2361.0,0.56,On,NEM,Gas,,2015
ORIGIN ENERGY LIMITED,Darling Downs Power Station,F,QLD,15616147.0,4337819.0,1767735.0,1581.0,1769316.0,0.41,On,NEM,Gas,,2015
ORIGIN ENERGY LIMITED,Drapac,F,VIC,2312.0,642.0,393.0,38.0,431.0,0.61,On,NEM,Gas,,2015
ORIGIN ENERGY LIMITED,Eraring Power Station,F,NSW,51539324.0,14316479.0,12289095.0,14022.0,12303117.0,0.86,On,NEM,Black Coal,,2015
ORIGIN ENERGY LIMITED,Exhibition Street,F,VIC,11341.0,3150.0,1710.0,186.0,1896.0,0.54,On,NEM,Gas,,2015
ORIGIN ENERGY LIMITED,Kent Street,F,NSW,11297.0,3138.0,1571.0,250.0,1821.0,0.5,On,NEM,Gas,,2015
ORIGIN ENERGY LIMITED,La Trobe,F,VIC,3089.0,858.0,521.0,83.0,604.0,0.61,On,NEM,Gas,,2015
ORIGIN ENERGY LIMITED,Ladbroke Grove Power Station,F,SA,663862.0,184406.0,96421.0,516.0,96937.0,0.52,On,NEM,Gas,,2015
ORIGIN ENERGY LIMITED,Mirvac,F,NSW,17071.0,4742.0,2584.0,220.0,2804.0,0.54,On,NEM,Gas,,2015
ORIGIN ENERGY LIMITED,Mortlake Power Station,F,VIC,4188517.0,1163477.0,617279.0,5853.0,623132.0,0.53,On,NEM,Gas,,2015
ORIGIN ENERGY LIMITED,Mount,F,NSW,5847.0,1624.0,891.0,70.0,961.0,0.55,On,NEM,Gas,,2015
ORIGIN ENERGY LIMITED,Mt Stuart Power Station,F,QLD,110955.0,30821.0,27037.0,4121.0,31158.0,0.88,On,NEM,Kerosene,,2015
ORIGIN ENERGY LIMITED,Quarantine Power Station,F,SA,774888.0,215247.0,157160.0,2065.0,159225.0,0.73,On,NEM,Gas,,2015
ORIGIN ENERGY LIMITED,Roma Power Station,F,QLD,746188.0,207274.0,134645.0,681.0,135326.0,0.65,On,NEM,Gas,,2015
ORIGIN ENERGY LIMITED,Shoalhaven Scheme,F,NSW,276441.0,76789.0,2.0,73496.0,73498.0,0.0,On,NEM,Hydro,,2015
ORIGIN ENERGY LIMITED,Stockland Headquarters,F,NSW,4647.0,1291.0,745.0,56.0,801.0,0.58,On,NEM,Gas,,2015
ORIGIN ENERGY LIMITED,University of NSW,F,NSW,8740.0,2428.0,1294.0,104.0,1398.0,0.53,On,NEM,Gas,,2015
ORIGIN ENERGY LIMITED,Uranquinty Power Station,F,NSW,1537782.0,427162.0,221484.0,5449.0,226933.0,0.52,On,NEM,Gas,,2015
ORIGIN ENERGY LIMITED,Corporate Total,C,,75877314.0,21077032.0,15325508.0,109336.0,15434844.0,,,,,,2015
OZGEN HOLDINGS AUSTRALIA PTY LTD,Callide C Power Station (facility),F,QLD,19988727.0,5552424.0,4961514.0,20952.0,4982466.0,0.89,On,NEM,Black Coal,"Please note that in some circumstances Joint Venture partners are required to report a full amount for each facility they have in a Joint Venture. This results in that facility appearing twice. The identified Joint Venture participants have each included the same data for the Callide C Power Station in their NGER reports. This is because neither participant had the greatest ability to introduce and implement the operating and environmental policies in relation to the facility, and a nomination of operational control has not been made.",2015
OZGEN HOLDINGS AUSTRALIA PTY LTD,Millmerran Power Station (facility),F,QLD,23865350.0,6629264.0,5384007.0,4129.0,5388136.0,0.81,On,NEM,Black Coal,,2015
OZGEN HOLDINGS AUSTRALIA PTY LTD,Corporate Total,C,,43854077.0,12181688.0,10345521.0,25081.0,10370602.0,,,,,,2015
PELICAN POINT POWER LIMITED,Pelican Point Power Station,F,SA,3708417.0,1030116.0,411975.0,6659.0,418634.0,0.4,On,NEM,Gas,,2015
PELICAN POINT POWER LIMITED,Corporate Total,C,,3708417.0,1030116.0,411975.0,6659.0,418634.0,,,,,,2015
POWER AND WATER CORPORATION,Katherine Region,FA,NT,63066.0,17518.0,12363.0,0.0,12363.0,0.08,Off,Off-grid,Multiple sources,,2015
POWER AND WATER CORPORATION,Northern (Darwin) Region,FA,NT,224073.0,62243.0,43878.0,0.0,43878.0,0.7,Off,Off-grid,Multiple sources,,2015
POWER AND WATER CORPORATION,Remote Centres Generation,FA,NT,51189.0,14219.0,10283.0,0.0,10283.0,0.72,Off,Off-grid,Multiple sources,,2015
POWER AND WATER CORPORATION,Southern Region,FA,NT,100879.0,28022.0,19683.0,0.0,19683.0,0.7,Off,Off-grid,Multiple sources,,2015
POWER AND WATER CORPORATION,Corporate Total,C,,439207.0,122002.0,86207.0,0.0,86207.0,,,,,,2015
POWER GENERATION CORPORATION,Channel Island Power Station,F,NT,3520970.0,978047.0,607777.0,0.0,607777.0,0.62,On,DKIS,Gas,,2015
POWER GENERATION CORPORATION,Katherine Power Station,F,NT,55966.0,15546.0,12589.0,0.0,12589.0,0.81,On,DKIS,Gas,,2015
POWER GENERATION CORPORATION,Kings Canyon,F,NT,6202.0,1723.0,1141.0,0.0,1141.0,0.66,Off,Off-grid,Solar,,2015
POWER GENERATION CORPORATION,Owen Springs Power Station,F,NT,286571.0,79603.0,40674.0,0.0,40674.0,0.51,Off,Off-grid,Gas,,2015
POWER GENERATION CORPORATION,Ron Goodin Power Station,F,NT,334973.0,93048.0,62680.0,0.0,62680.0,0.67,Off,Off-grid,Gas,,2015
POWER GENERATION CORPORATION,Tennant Creek Power Station,F,NT,109184.0,30329.0,23220.0,0.0,23220.0,0.77,Off,Off-grid,Gas,,2015
POWER GENERATION CORPORATION,Weddell Power Station,F,NT,1576552.0,437931.0,270679.0,0.0,270679.0,0.62,On,DKIS,Gas,,2015
